transaction_id,procedure_id,trans_group_id,trans_group_ar,trans_group_en,procedure_name_ar,procedure_name_en,instance_date,property_type_id,property_type_ar,property_type_en,property_sub_type_id,property_sub_type_ar,property_sub_type_en,property_usage_ar,property_usage_en,reg_type_id,reg_type_ar,reg_type_en,area_id,area_name_ar,area_name_en,building_name_ar,building_name_en,project_number,project_name_ar,project_name_en,master_project_en,master_project_ar,nearest_landmark_ar,nearest_landmark_en,nearest_metro_ar,nearest_metro_en,nearest_mall_ar,nearest_mall_en,rooms_ar,rooms_en,has_parking,procedure_area,actual_worth,meter_sale_price,rent_value,meter_rent_price,no_of_parties_role_1,no_of_parties_role_2,no_of_parties_role_3
1-11-2008-205550,11,1,مبايعات,Sales,بيع,Sell,21-08-2008,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,مارينا تيريس,MARINA TERRACE,,,,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,مرسى دبي,Dubai Marina,مارينا مول,Marina Mall,غرفة,1 B/R,1,100.24,640000.0,6384.68,,,1,1,0
2-13-2015-3330,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,11-05-2015,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,مارينا تيريس,MARINA TERRACE,,,,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,مرسى دبي,Dubai Marina,مارينا مول,Marina Mall,ثلاث غرف,3 B/R,1,152.83,2000000.0,13086.44,,,1,1,0
3-9-2024-3193,9,3,هبات,Gifts,هبه,Grant,13-06-2024,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,مارينا تيريس,MARINA TERRACE,,,,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,مرسى دبي,Dubai Marina,مارينا مول,Marina Mall,غرفتين,2 B/R,1,168.8,2783831.0,16491.89,,,1,1,0
1-11-2009-203777,11,1,مبايعات,Sales,بيع,Sell,10-02-2009,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,ذي ويفز A,THE WAVES A,,,,Dubai Marina,دبي مارينا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,مساكن شاطئ جميرا,Jumeirah Beach Residency,مارينا مول,Marina Mall,غرفة,1 B/R,1,85.1,700000.0,8225.62,,,1,1,0
1-11-2008-205990,11,1,مبايعات,Sales,بيع,Sell,27-08-2008,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,ذي ويفز A,THE WAVES A,,,,Dubai Marina,دبي مارينا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,مساكن شاطئ جميرا,Jumeirah Beach Residency,مارينا مول,Marina Mall,ثلاث غرف,3 B/R,1,159.51,1149500.0,7206.44,,,1,2,0
1-11-2009-204521,11,1,مبايعات,Sales,بيع,Sell,23-02-2009,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,ذي ويفز A,THE WAVES A,,,,Dubai Marina,دبي مارينا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,مساكن شاطئ جميرا,Jumeirah Beach Residency,مارينا مول,Marina Mall,ثلاث غرف,3 B/R,1,189.06,1400000.0,7405.06,,,1,1,0
1-11-2009-206764,11,1,مبايعات,Sales,بيع,Sell,25-03-2009,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,ذى ويفز B,THE WAVES B,,,,Dubai Marina,دبي مارينا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,مساكن شاطئ جميرا,Jumeirah Beach Residency,مارينا مول,Marina Mall,ثلاث غرف,3 B/R,1,419.92,3827520.0,9114.88,,,1,2,0
1-11-2019-7343,11,1,مبايعات,Sales,بيع,Sell,07-08-2019,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,ذي ويفز A,THE WAVES A,,,,Dubai Marina,دبي مارينا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,مساكن شاطئ جميرا,Jumeirah Beach Residency,مارينا مول,Marina Mall,غرفتين,2 B/R,1,151.99,1350000.0,8882.16,,,1,2,0
2-13-2015-2899,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,27-04-2015,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,ذي ويفز A,THE WAVES A,,,,Dubai Marina,دبي مارينا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,مساكن شاطئ جميرا,Jumeirah Beach Residency,مارينا مول,Marina Mall,ثلاث غرف,3 B/R,1,184.13,2437000.0,13235.21,,,1,1,0
2-13-2024-22493,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,26-09-2024,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,410,نخلة جميرا,Palm Jumeirah,ذي ويفز A,THE WAVES A,,,,Dubai Marina,دبي مارينا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,مساكن شاطئ جميرا,Jumeirah Beach Residency,مارينا مول,Marina Mall,غرفة,1 B/R,1,128.76,1260000.0,9785.65,,,1,1,0
1-11-2010-6383,11,1,مبايعات,Sales,بيع,Sell,03-05-2010,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,ذي ويفز A,THE WAVES A,,,,Dubai Marina,دبي مارينا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,مساكن شاطئ جميرا,Jumeirah Beach Residency,مارينا مول,Marina Mall,غرفتين,2 B/R,1,153.6,993450.0,6467.77,,,1,1,0
1-11-2013-24386,11,1,مبايعات,Sales,بيع,Sell,15-08-2013,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,ذي ويفز A,THE WAVES A,,,,Dubai Marina,دبي مارينا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,مساكن شاطئ جميرا,Jumeirah Beach Residency,مارينا مول,Marina Mall,غرفتين,2 B/R,1,113.16,1700000.0,15022.98,,,1,1,0
1-11-2013-4828,11,1,مبايعات,Sales,بيع,Sell,03-04-2013,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,ذي ويفز A,THE WAVES A,,,,Dubai Marina,دبي مارينا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,مساكن شاطئ جميرا,Jumeirah Beach Residency,مارينا مول,Marina Mall,غرفة,1 B/R,1,84.82,609000.0,7179.91,,,1,1,0
1-11-2026-6987,11,1,مبايعات,Sales,بيع,Sell,16-02-2026,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,ذي ويفز A,THE WAVES A,,,,Dubai Marina,دبي مارينا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,مساكن شاطئ جميرا,Jumeirah Beach Residency,مارينا مول,Marina Mall,غرفتين,2 B/R,1,127.18,2325000.0,18281.18,,,2,1,0
1-11-2024-43998,11,1,مبايعات,Sales,بيع,Sell,14-11-2024,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,ذي ويفز A,THE WAVES A,,,,Dubai Marina,دبي مارينا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,مساكن شاطئ جميرا,Jumeirah Beach Residency,مارينا مول,Marina Mall,غرفة,1 B/R,1,101.91,1450000.0,14228.24,,,1,1,0
1-11-2016-14267,11,1,مبايعات,Sales,بيع,Sell,30-11-2016,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,ذي ويفز A,THE WAVES A,,,,Dubai Marina,دبي مارينا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,مساكن شاطئ جميرا,Jumeirah Beach Residency,مارينا مول,Marina Mall,غرفة,1 B/R,1,78.6,900000.0,11450.38,,,1,1,0
1-11-2013-20257,11,1,مبايعات,Sales,بيع,Sell,01-07-2013,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,ذي ويفز A,THE WAVES A,,,,Dubai Marina,دبي مارينا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,مساكن شاطئ جميرا,Jumeirah Beach Residency,مارينا مول,Marina Mall,غرفة,1 B/R,1,95.69,1150000.0,12017.97,,,1,1,0
1-41-2014-1841,41,1,مبايعات,Sales,بيع مبدئى,Delayed Sell,31-03-2014,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,ذى ويفز B,THE WAVES B,,,,Dubai Marina,دبي مارينا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,مساكن شاطئ جميرا,Jumeirah Beach Residency,مارينا مول,Marina Mall,غرفة,1 B/R,1,110.55,1000000.0,9045.68,,,1,2,0
1-11-2016-6101,11,1,مبايعات,Sales,بيع,Sell,25-05-2016,3,وحدة,Unit,23.0,محل,Shop,تجاري,Commercial,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,ذى ويفز B,THE WAVES B,,,,Dubai Marina,دبي مارينا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,مساكن شاطئ جميرا,Jumeirah Beach Residency,مارينا مول,Marina Mall,محل,Shop,1,230.03,5000000.0,21736.3,,,1,1,0
1-11-2013-28357,11,1,مبايعات,Sales,بيع,Sell,24-09-2013,3,وحدة,Unit,23.0,محل,Shop,تجاري,Commercial,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,ذى ويفز B,THE WAVES B,,,,Dubai Marina,دبي مارينا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,مساكن شاطئ جميرا,Jumeirah Beach Residency,مارينا مول,Marina Mall,محل,Shop,1,230.03,5370000.0,23344.78,,,1,1,0
1-110-2010-2047,110,1,مبايعات,Sales,تسجيل إيجارة تنتهى بالتملك,Lease to Own Registration,02-08-2010,4,فيلا,Villa,,,,تجاري,Commercial,1,العقارات القائمة,Existing Properties,350,الثنيه الخامسة,Al Thanyah Fifth,,,,,,Jumeirah Islands,جزر جميرا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,محطة مترو مارينا مول,Marina Mall Metro Station,مارينا مول,Marina Mall,,,0,1025.96,5500000.0,5360.83,,,2,2,4
1-11-2022-8943,11,1,مبايعات,Sales,بيع,Sell,26-04-2022,4,فيلا,Villa,,,,تجاري,Commercial,1,العقارات القائمة,Existing Properties,350,الثنيه الخامسة,Al Thanyah Fifth,,,,,,Jumeirah Islands,جزر جميرا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,أبراج بحيرات جميرا,Jumeirah Lakes Towers,مارينا مول,Marina Mall,,,0,1302.55,14500000.0,11132.01,,,2,1,0
2-13-2017-3342,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,19-04-2017,4,فيلا,Villa,,,,تجاري,Commercial,1,العقارات القائمة,Existing Properties,350,الثنيه الخامسة,Al Thanyah Fifth,,,,,,Jumeirah Islands,جزر جميرا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,عقارات داماك,Damac Properties,مارينا مول,Marina Mall,,,0,933.03,3810000.0,4083.47,,,2,1,0
1-110-2007-100181,110,1,مبايعات,Sales,تسجيل إيجارة تنتهى بالتملك,Lease to Own Registration,19-07-2007,4,فيلا,Villa,4.0,فيلا,Villa,سكني,Residential,1,العقارات القائمة,Existing Properties,350,الثنيه الخامسة,Al Thanyah Fifth,,,,,,Jumeirah Islands,جزر جميرا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,أبراج بحيرات جميرا,Jumeirah Lakes Towers,مارينا مول,Marina Mall,أربع غرف,4 B/R,0,988.01,2400000.0,2429.13,,,2,2,2
2-14-2008-253,14,2,رهون,Mortgages,تعديل رهن,Modify Mortgage,27-05-2008,4,فيلا,Villa,,,,سكني,Residential,1,العقارات القائمة,Existing Properties,328,الجافليه,Al Jafliya,,,,,,,,برج خليفة,Burj Khalifa,محطة مترو الجافلية,Al Jafiliya Metro Station,مول دبي,Dubai Mall,,,0,1730.5,13500000.0,7801.21,,,1,1,0
2-14-2018-1306,14,2,رهون,Mortgages,تعديل رهن,Modify Mortgage,18-12-2018,2,مبنى,Building,,,,مليون,Other,1,العقارات القائمة,Existing Properties,305,القصيص,AL QUSAIS,,,,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو الاستاد,STADIUM Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,25838.28,260000000.0,10062.59,,,1,1,0
2-13-2023-16092,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,13-09-2023,4,فيلا,Villa,,,,سكني,Residential,1,العقارات القائمة,Existing Properties,393,البرشاء الثانيه,Al Barsha Second,,,,,,,,برج العرب,Burj Al Arab,محطة مترو بنك أبوظبي الأول,First Abu Dhabi Bank Metro Station,مول الإمارات,Mall of the Emirates,,,0,1393.55,18000000.0,12916.65,,,1,1,0
3-9-2025-2051,9,3,هبات,Gifts,هبه,Grant,17-04-2025,3,وحدة,Unit,23.0,محل,Shop,تجاري,Commercial,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,ايرس بلو,IRIS BLUE,,,,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,مرسى دبي,Dubai Marina,مارينا مول,Marina Mall,محل,Shop,1,191.53,5257498.0,27450.0,,,1,1,0
1-11-2012-10868,11,1,مبايعات,Sales,بيع,Sell,19-06-2012,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,ايرس بلو,IRIS BLUE,,,,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,مرسى دبي,Dubai Marina,مارينا مول,Marina Mall,غرفتين,2 B/R,1,127.4,2253000.0,17684.46,,,1,1,0
1-11-2012-2082,11,1,مبايعات,Sales,بيع,Sell,13-02-2012,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,ايرس بلو,IRIS BLUE,,,,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,مرسى دبي,Dubai Marina,مارينا مول,Marina Mall,غرفة,1 B/R,1,68.38,1004663.0,14692.35,,,1,2,0
1-11-2012-16973,11,1,مبايعات,Sales,بيع,Sell,20-09-2012,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,ايرس بلو,IRIS BLUE,,,,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,مرسى دبي,Dubai Marina,مارينا مول,Marina Mall,غرفتين,2 B/R,1,127.4,2000000.0,15698.59,,,1,1,0
1-11-2013-1795,11,1,مبايعات,Sales,بيع,Sell,21-01-2013,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,ايرس بلو,IRIS BLUE,,,,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,مرسى دبي,Dubai Marina,مارينا مول,Marina Mall,غرفتين,2 B/R,1,127.4,2647595.0,20781.75,,,1,1,0
1-11-2013-21046,11,1,مبايعات,Sales,بيع,Sell,08-07-2013,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,ايرس بلو,IRIS BLUE,,,,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,مرسى دبي,Dubai Marina,مارينا مول,Marina Mall,غرفة,1 B/R,1,68.38,1012958.0,14813.66,,,1,1,0
1-11-2014-14046,11,1,مبايعات,Sales,بيع,Sell,29-05-2014,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,ايرس بلو,IRIS BLUE,,,,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,مرسى دبي,Dubai Marina,مارينا مول,Marina Mall,غرفتين,2 B/R,1,127.4,2800000.0,21978.02,,,1,1,0
